"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","ZAF","South Africa","","MLE","Male","","33.6","33.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","ZMB","Zambia","","MLE","Male","","22.1","22.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","ZWE","Zimbabwe","","MLE","Male","","17.8","17.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","FMLE","Female","","1.5","1.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","ALB","Albania","","FMLE","Female","","5.1","5.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","AND","Andorra","","FMLE","Female","","28","28.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","ARG","Argentina","","FMLE","Female","","17.7","17.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","ARM","Armenia","","FMLE","Female","","1.4","1.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","AUS","Australia","","FMLE","Female","","9.8","9.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","AUT","Austria","","FMLE","Female","","21.2","21.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","AZE","Azerbaijan","","FMLE","Female","","0.1","0.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","BDI","Burundi","","FMLE","Female","","1.8","1.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","BEL","Belgium","","FMLE","Female","","18.6","18.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","BEN","Benin","","FMLE","Female","","1.1","1.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","BFA","Burkina Faso","","FMLE","Female","","1.7","1.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","BGD","Bangladesh","","FMLE","Female","","0.3","0.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","BGR","Bulgaria","","FMLE","Female","","37.6","37.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","BHR","Bahrain","","FMLE","Female","","3.9","3.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","BHS","Bahamas","","FMLE","Female","","2.1","2.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","BIH","Bosnia and Herzegovina","","FMLE","Female","","26.6","26.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","BLR","Belarus","","FMLE","Female","","10.7","10.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","BLZ","Belize","","FMLE","Female","","1.5","1.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","FMLE","Female","","3.2","3.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","BRA","Brazil","","FMLE","Female","","8.1","8.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","BRB","Barbados","","FMLE","Female","","1.6","1.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","BRN","Brunei Darussalam","","FMLE","Female","","2","2.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","BWA","Botswana","","FMLE","Female","","2.9","2.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","CAN","Canada","","FMLE","Female","","8.6","8.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","CHE","Switzerland","","FMLE","Female","","22.7","22.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","CHL","Chile","","FMLE","Female","","23.8","23.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","CHN","China","","FMLE","Female","","1.4","1.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","CIV","Côte d'Ivoire","","FMLE","Female","","0.5","0.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","CMR","Cameroon","","FMLE","Female","","0.3","0.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","COD","Democratic Republic of the Congo","","FMLE","Female","","0.4","0.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","COG","Congo","","FMLE","Female","","0.6","0.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","COK","Cook Islands","","FMLE","Female","","17.2","17.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","COL","Colombia","","FMLE","Female","","3.9","3.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","COM","Comoros","","FMLE","Female","","1.5","1.50000","","","","","Projected from surveys completed prior to 2020."
