"LOCATION,""Country"",""REG_ID"",""Region"",""IND"",""Indicator"",""ISC11"",""Education ISCED level"",""GENDER"",""Gender"",""MEAS"",""Measure"",""TIME"",""Year"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,39.8,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,36.7,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,36.2,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,37.9,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,33.9,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,34.5,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,34.9,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,36.1,""r"",""Values are below a certain reliability threshold and should be interpreted with caution"""
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,33.6,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,31.6,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,27.7,,"
"LUX,""Luxembourg"",""LUX"",""Luxembourg"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""T"",""Total"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,26.4,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,11.5,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2001"",""2001"",""PC"",""Percentage"",""0"",""Units"",,,11.5,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2002"",""2002"",""PC"",""Percentage"",""0"",""Units"",,,11.6,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2003"",""2003"",""PC"",""Percentage"",""0"",""Units"",,,11.3,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2004"",""2004"",""PC"",""Percentage"",""0"",""Units"",,,13.1,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,14.6,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,15.8,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,17,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,19.7,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,22.5,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,25.4,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,28.5,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,32.8,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,34.2,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,35.1,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,38.1,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,39,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,40.5,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,40.7,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,39.5,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,40.4,,"
"CZE,""Czech Republic"",""CZE"",""Czech Republic"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""F"",""Women"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,43.3,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,33.8,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2001"",""2001"",""PC"",""Percentage"",""0"",""Units"",,,38.3,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2002"",""2002"",""PC"",""Percentage"",""0"",""Units"",,,38.2,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2003"",""2003"",""PC"",""Percentage"",""0"",""Units"",,,34.9,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2004"",""2004"",""PC"",""Percentage"",""0"",""Units"",,,33.9,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2005"",""2005"",""PC"",""Percentage"",""0"",""Units"",,,33.8,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2006"",""2006"",""PC"",""Percentage"",""0"",""Units"",,,35.1,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2007"",""2007"",""PC"",""Percentage"",""0"",""Units"",,,34.5,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2008"",""2008"",""PC"",""Percentage"",""0"",""Units"",,,35.4,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2009"",""2009"",""PC"",""Percentage"",""0"",""Units"",,,35.4,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2010"",""2010"",""PC"",""Percentage"",""0"",""Units"",,,36.9,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2011"",""2011"",""PC"",""Percentage"",""0"",""Units"",,,38.5,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2012"",""2012"",""PC"",""Percentage"",""0"",""Units"",,,36.9,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2013"",""2013"",""PC"",""Percentage"",""0"",""Units"",,,37.2,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2014"",""2014"",""PC"",""Percentage"",""0"",""Units"",,,42,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2015"",""2015"",""PC"",""Percentage"",""0"",""Units"",,,40.9,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2016"",""2016"",""PC"",""Percentage"",""0"",""Units"",,,41.2,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2017"",""2017"",""PC"",""Percentage"",""0"",""Units"",,,42.1,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2018"",""2018"",""PC"",""Percentage"",""0"",""Units"",,,41.5,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2019"",""2019"",""PC"",""Percentage"",""0"",""Units"",,,39.8,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2020"",""2020"",""PC"",""Percentage"",""0"",""Units"",,,41.7,,"
"NOR,""Norway"",""NOR"",""Norway"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L5T8"",""Total tertiary education (ISCED2011 levels 5 to 8)"",""M"",""Men"",""VALUE"",""Value"",""2021"",""2021"",""PC"",""Percentage"",""0"",""Units"",,,45.6,""b"",""There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97."""
"GRC,""Greece"",""GRC"",""Greece"",""NEAC_SHARE_EA_Y25T34"",""Share of population 25 to 34 year-olds by educational attainment"",""L3T4"",""Upper secondary and post-secondary non-tertiary education"",""M"",""Men"",""VALUE"",""Value"",""2000"",""2000"",""PC"",""Percentage"",""0"",""Units"",,,48,,"
